order_id,customer_id,order_amount,order_date
4424,252,289.06,2026-05-22
4425,255,230.2,2026-07-19
4426,44,85.23,2026-06-29
4427,1,38.2,2026-06-30
4428,502,147.17,2026-05-15
4429,414,340.38,2026-03-06
4430,363,444.95,2026-01-08
4431,415,394.26,2026-04-10
4432,418,377.06,2026-06-26
4433,130,87.61,2026-05-30
4434,377,403.4,2026-02-14
4435,423,421.76,2025-09-12
4436,25,194.37,2025-09-21
4437,17,160.7,2026-04-24
4438,151,111.71,2026-04-20
4439,144,227.72,2026-06-18
4440,251,326.29,2025-10-21
4441,450,75.45,2026-01-26
4442,477,130.2,2026-04-19
4443,134,188.93,2025-12-25
4444,150,210.82,2025-10-02
4445,303,449.03,2025-10-29
4446,396,190.15,2026-03-09
4447,80,444.09,2026-08-22
4448,489,301.13,2026-07-03
4449,491,25.06,2026-06-08
4450,318,38.54,2026-07-08
4451,104,461.38,2026-05-10
4452,277,77.24,2026-06-19
4453,381,34.64,2025-12-27
4454,472,16.95,2026-02-24
4455,377,176.73,2026-05-29
4456,127,30.2,2025-12-06
4457,444,442.35,2026-05-11
4458,519,383.0,2026-07-01
4459,387,38.31,2026-06-21
4460,274,168.43,2025-11-13
4461,202,76.26,2026-01-31
4462,404,51.13,2025-11-07
4463,13,114.02,2026-07-19
4464,199,477.01,2026-08-13
4465,156,211.71,2026-07-22
4466,216,216.32,2025-11-23
4467,39,5.28,2026-08-15
4468,68,136.43,2026-08-05
4469,170,113.45,2026-04-26
4470,82,462.79,2026-04-19
4471,351,336.36,2026-07-30
4472,481,310.32,2026-08-24
4473,339,478.06,2025-11-13
4474,160,317.6,2026-05-16
4475,286,335.54,2025-11-02
4476,252,404.06,2026-01-26
4477,495,116.97,2026-02-05
4478,308,139.73,2025-12-06
4479,415,251.94,2025-10-04
4480,264,30.39,2026-01-14
4481,229,57.72,2026-08-14
4482,255,423.02,2025-10-14
4483,101,234.85,2026-05-23
4484,423,350.2,2026-02-08
4485,340,372.55,2026-08-04
4486,493,153.05,2026-02-15
4487,322,474.5,2026-05-06
4488,416,463.43,2025-10-15
4489,485,408.46,2026-05-21
4490,380,489.29,2025-11-10
4491,504,63.52,2026-07-14
4492,220,464.28,2026-06-15
4493,294,205.63,2025-12-16
4494,345,125.4,2026-03-01
4495,386,83.8,2025-10-19
4496,85,427.33,2026-07-12
4497,439,-399.12,2026-04-09
4498,156,248.86,2026-09-01
4499,182,-495.96,2025-12-14
4500,376,21.18,2026-05-07
4501,366,340.98,2026-02-02
4502,170,334.7,2026-01-29
4503,40,446.98,2025-10-25
4504,41,498.18,2025-12-17
4505,197,309.11,2025-12-06
4506,503,395.82,2026-04-16
4507,74,58.23,2026-07-31
4508,67,416.74,2026-01-15
4509,162,233.86,2026-05-10
4510,99,323.51,2026-02-16
4511,291,250.73,2025-09-05
4512,167,20.86,2025-10-20
4513,368,348.98,2025-12-29
4514,411,476.09,2026-05-13
4515,317,211.89,2026-05-11
4516,473,334.8,2026-05-21
4517,82,78.62,2026-05-19
4518,152,34.08,2026-05-29
4519,153,58.3,2025-12-04
4520,341,362.77,2025-10-06
4521,494,345.42,2025-09-23
4522,310,220.49,2026-01-01
4523,485,469.03,2025-11-26
4524,401,329.81,2026-07-31
4525,33,99.79,2026-09-01
4526,399,421.36,2026-08-11
4527,408,97.35,2026-08-21
4528,461,392.94,2026-04-08
4529,433,70.79,2026-06-02
4530,189,330.91,2025-09-18
4531,257,8.68,2025-12-03
4532,343,210.82,2026-04-16
4533,246,78.34,2025-12-21
4534,285,258.83,2026-01-24
4535,428,454.12,2026-01-15
4536,370,-24.03,2026-08-22
4537,382,357.13,2026-03-25
4538,514,171.9,2026-04-02
4539,518,104.85,2025-12-06
4540,202,140.36,2026-03-05
4541,41,220.29,2026-08-08
4542,298,230.2,2026-07-20
4543,46,271.7,2025-10-20
4544,65,-145.82,2025-12-27
4545,475,239.89,2026-03-15
4546,237,457.48,2025-10-23
4547,229,461.93,2025-10-14
4548,40,227.39,2025-09-18
4549,261,409.28,2025-10-18
4550,235,-200.43,2026-07-18
4551,461,25.07,2026-07-04
4552,49,-123.3,2026-06-02
4553,281,479.53,2026-08-07
4554,427,269.95,2025-12-14
4555,314,13.09,2026-07-19
4556,509,385.61,2026-04-14
4557,295,494.49,2026-06-07
4558,399,390.94,2025-12-07
4559,206,282.57,2025-12-25
4560,337,12.03,2026-07-25
4561,22,325.19,2025-12-26
4562,265,54.23,2026-09-01
4563,264,88.67,2026-06-08
4564,209,210.71,2025-10-27
4565,296,365.94,2026-07-11
4566,71,158.2,2026-04-30
4567,125,42.73,2026-06-21
4568,246,-427.25,2025-09-21
4569,277,37.66,2025-10-26
4570,463,482.75,2025-11-25
4571,477,172.08,2025-09-15
4572,285,257.84,2025-12-06
4573,95,393.82,2026-05-18
4574,194,179.85,2026-02-08
4575,19,274.93,2026-09-01
4576,89,455.91,2026-08-07
4577,351,496.1,2025-09-16
4578,199,84.37,2026-01-10
4579,360,241.95,2026-05-19
4580,443,19.75,2026-02-26
4581,413,56.27,2026-03-01
4582,496,110.12,2026-07-08
4583,69,387.86,2026-07-16
4584,507,488.19,2025-10-17
4585,330,280.94,2025-10-06
4586,43,323.05,2026-07-16
4587,364,23.01,2025-11-07
4588,382,13.48,2025-11-02
4589,8,326.11,2026-03-07
4590,88,484.94,2025-12-10
4591,120,71.37,2026-07-25
4592,349,298.48,2026-04-04
4593,325,64.28,2026-04-03
4594,436,126.79,2026-08-23
4595,57,150.26,2026-03-13
4596,141,469.83,2026-03-29
4597,157,349.47,2026-02-01
4598,77,143.93,2025-09-30
4599,511,487.69,2026-06-10
4600,24,157.65,2026-05-07
4601,190,17.94,2026-07-23
4602,103,357.34,2025-09-11
4603,271,184.45,2026-05-09
4604,127,385.16,2026-05-09
4605,81,95.4,2026-01-24
4606,82,119.6,2026-04-06
4607,305,406.73,2026-08-16
4608,103,453.63,2026-07-05
4609,42,448.19,2025-10-28
4610,96,159.39,2025-10-01
4611,54,330.66,2026-07-03
4612,5,72.76,2026-05-01
4613,481,57.88,2026-02-15
4614,110,405.7,2026-08-17
4615,254,135.82,2026-04-07
4616,107,45.59,2025-09-04
4617,224,-317.27,2026-08-22
4618,245,365.73,2026-04-30
4619,280,-494.88,2026-08-16
4620,193,290.46,2025-12-29
4621,441,248.86,2026-05-27
4622,198,109.45,2026-05-28
4623,140,413.39,2026-08-18
4624,295,205.24,2026-03-29
4625,128,138.33,2025-11-18
4626,510,354.92,2025-09-19
4627,196,5.72,2026-04-25
4628,189,374.66,2025-12-29
4629,255,408.15,2025-09-22
4630,256,70.56,2025-09-27
4631,405,373.72,2026-08-16
4632,116,70.82,2026-01-19
4633,114,289.41,2026-01-25
4634,110,-415.84,2025-11-06
4635,151,173.97,2026-08-21
4636,378,363.54,2026-07-15
4637,282,165.93,2025-10-04
4638,150,224.49,2026-07-10
4639,249,107.36,2025-10-31
4640,448,247.51,2026-06-14
4641,475,-29.22,2025-12-15
4642,62,83.51,2026-06-04
4643,209,375.42,2026-04-29
4644,145,209.64,2025-10-16
4645,15,145.31,2026-02-28
4646,67,239.25,2026-02-07
4647,230,295.31,2026-06-24
4648,283,227.42,2025-12-24
4649,277,420.54,2026-05-10
4650,137,84.43,2025-10-20
4651,498,13.49,2026-05-03
4652,149,195.37,2026-07-03
4653,261,59.36,2026-03-08
4654,318,346.5,2026-02-28
4655,110,374.47,2026-07-23
4656,251,124.41,2026-02-23
4657,188,380.08,2026-03-27
4658,4,315.62,2026-02-03
4659,430,-78.8,2026-06-05
4660,199,-286.14,2026-06-25
4661,436,97.75,2026-04-14
4662,205,129.33,2026-02-07
4663,366,316.28,2026-02-04
4664,201,52.56,2025-09-16
4665,345,445.68,2026-01-05
4666,342,181.66,2026-02-18
4667,17,249.11,2025-11-23
4668,141,346.42,2026-05-11
4669,210,119.5,2025-10-28
4670,75,236.21,2026-03-02
4671,452,55.79,2026-04-20
4672,220,360.62,2026-03-13
4673,263,113.14,2025-12-17
4674,124,10.79,2026-02-09
4675,461,495.7,2026-07-31
4676,243,447.09,2026-02-23
4677,257,307.83,2025-10-26
4678,247,396.59,2025-10-18
4679,172,26.86,2026-07-29
4680,7,330.36,2026-07-07
4681,222,463.48,2026-03-12
4682,103,398.88,2025-12-19
4683,285,48.91,2025-09-19
4684,366,5.05,2025-09-30
4685,169,377.9,2025-09-18
4686,22,18.32,2025-10-11
4687,161,335.31,2026-02-04
4688,184,120.94,2025-10-06
4689,136,101.95,2026-05-01
4690,461,151.02,2026-03-29
4691,121,116.68,2025-12-03
4692,376,364.24,2025-12-04
4693,307,315.43,2025-10-01
4694,65,418.2,2026-03-05
4695,388,417.64,2025-10-13
4696,180,8.77,2026-05-02
4697,112,343.8,2025-11-06
4698,75,46.99,2025-11-07
4699,235,81.1,2026-01-23
4700,338,351.35,2025-10-02
4701,221,443.76,2026-07-19
4702,456,477.04,2025-12-19
4703,220,143.19,2026-04-04
4704,21,463.48,2026-02-15
4705,477,102.15,2026-05-05
4706,119,463.99,2026-04-18
4707,56,399.32,2025-12-08
4708,116,118.72,2026-08-21
4709,139,282.23,2026-07-17
4710,238,31.15,2025-11-09
4711,52,400.48,2025-11-08
4712,76,256.67,2026-06-02
4713,348,124.54,2026-04-11
4714,268,264.91,2026-07-18
4715,183,169.38,2025-10-10
4716,211,26.79,2026-03-16
4717,92,74.16,2025-09-04
4718,74,261.39,2025-10-14
4719,83,213.95,2025-11-03
4720,169,370.18,2026-02-23
4721,346,342.26,2026-05-13
4722,28,19.83,2026-07-16
4723,32,388.78,2026-08-21
4724,84,46.4,2026-04-10
4725,101,45.9,2026-02-27
4726,381,222.29,2026-04-16
4727,27,33.34,2026-08-24
4728,321,361.02,2026-01-12
4729,517,192.63,2026-05-06
4730,268,324.58,2026-05-12
4731,152,83.84,2026-01-24
4732,489,302.17,2025-12-21
4733,79,147.16,2025-10-17
4734,296,79.54,2025-09-07
4735,322,253.2,2025-10-12
4736,446,192.83,2025-09-07
4737,51,236.32,2026-08-23
4738,252,6.38,2026-07-13
4739,91,192.06,2025-11-17
4740,154,183.93,2026-04-27
4741,242,205.57,2026-04-27
4742,234,209.42,2026-02-08
4743,51,495.38,2026-04-19
4744,385,186.27,2026-06-18
4745,41,366.15,2025-11-10
4746,213,314.38,2025-12-21
4747,472,123.99,2026-02-18
4748,18,310.96,2026-02-22
4749,190,387.32,2025-09-09
4750,49,67.25,2025-11-01
4751,259,464.43,2025-10-27
4752,6,418.27,2026-05-17
4753,182,134.5,2026-08-20
4754,255,276.0,2026-02-21
4755,193,260.25,2026-07-13
4756,275,266.52,2026-04-04
4757,145,124.9,2025-11-14
4758,303,349.84,2026-03-29
4759,315,364.36,2026-07-04
4760,249,206.78,2025-09-20
4761,134,440.33,2025-09-04
4762,442,187.29,2026-04-20
4763,258,110.87,2026-05-20
4764,400,45.67,2026-08-26
4765,400,149.35,2026-07-09
4766,383,82.55,2026-05-29
4767,44,380.04,2026-04-08
4768,378,97.36,2026-03-23
4769,301,173.27,2025-12-17
4770,24,99.88,2026-02-27
4771,316,335.99,2026-02-26
4772,298,208.54,2026-04-06
4773,518,258.93,2026-04-13
4774,232,458.56,2026-05-08
4775,513,366.74,2026-06-27
4776,283,261.78,2026-02-27
4777,477,169.12,2026-05-21
4778,349,307.0,2026-03-14
4779,59,23.58,2026-02-03
4780,210,496.6,2025-12-26
4781,364,458.66,2025-09-25
4782,323,101.19,2026-07-25
4783,228,442.32,2026-02-01
4784,93,404.32,2026-02-22
4785,478,51.81,2026-03-02
4786,50,362.02,2026-08-11
4787,94,305.2,2026-01-06
4788,222,317.28,2026-05-15
4789,232,71.68,2025-09-09
4790,36,24.41,2025-12-16
4791,518,363.06,2025-11-11
4792,399,250.85,2026-01-05
4793,417,52.18,2025-11-25
4794,9,390.56,2025-11-21
4795,28,10.28,2026-07-31
4796,110,498.65,2026-01-04
4797,131,170.62,2026-04-10
4798,14,419.61,2026-07-07
4799,484,125.97,2026-04-30
4800,291,320.23,2025-10-20
4801,426,412.41,2025-12-18
4802,219,458.75,2026-05-20
4803,355,198.92,2026-08-19
4804,319,71.29,2026-07-03
4805,294,303.83,2026-05-06
4806,237,58.88,2026-05-28
4807,28,201.52,2026-06-20
4808,418,295.35,2026-06-21
4809,162,101.38,2026-07-08
4810,518,471.09,2026-04-17
4811,282,78.2,2025-12-14
4812,95,170.92,2026-06-03
4813,302,131.3,2026-05-04
4814,44,69.38,2025-10-19
4815,346,415.64,2025-11-14
4816,439,122.64,2026-04-11
4817,48,220.51,2025-10-08
4818,132,262.07,2026-02-01
4819,44,216.13,2026-08-31
4820,57,472.2,2025-12-22
4821,400,262.53,2025-11-17
4822,28,201.93,2025-09-19
4823,75,196.21,2025-09-08
4824,103,163.59,2026-07-21
4825,261,476.63,2026-01-10
4826,441,449.26,2025-10-30
4827,112,256.99,2026-07-02
4828,435,245.27,2026-07-26
4829,147,382.71,2025-09-13
4830,271,312.48,2025-09-25
4831,119,148.75,2026-02-06
4832,6,124.84,2026-04-16
4833,199,397.94,2025-10-16
4834,140,174.59,2025-11-23
4835,384,206.69,2025-12-05
4836,105,309.18,2026-01-04
4837,19,335.18,2026-01-10
4838,378,304.81,2025-09-19
4839,67,496.63,2026-07-20
4840,187,402.63,2025-12-08
4841,464,467.81,2025-10-27
4842,170,495.99,2026-05-12
4843,431,204.41,2026-03-09
4844,385,384.48,2026-05-05
4845,468,435.44,2026-05-18
4846,149,49.38,2026-08-07
4847,394,269.96,2026-02-09
4848,151,320.2,2026-02-16
4849,22,168.53,2026-07-07
4850,200,387.29,2025-10-12
4851,111,476.88,2025-10-10
4852,229,96.55,2026-04-13
4853,441,150.74,2026-06-15
4854,57,205.09,2026-08-14
4855,485,206.87,2026-06-30
4856,469,81.73,2025-09-17
4857,32,383.08,2025-10-10
4858,222,322.76,2026-04-20
4859,234,158.2,2026-07-17
4860,371,262.4,2026-08-01
4861,142,326.84,2025-10-29
4862,18,330.34,2025-12-17
4863,4,418.81,2026-02-10
4864,121,449.14,2026-03-06
4865,445,490.89,2026-05-28
4866,151,173.96,2025-10-08
4867,151,206.08,2026-04-26
4868,392,219.9,2026-01-02
4869,75,288.59,2025-10-22
4870,494,462.11,2026-07-09
4871,150,405.33,2026-02-09
4872,322,384.41,2026-02-01
4873,124,287.9,2026-06-10
4874,274,129.71,2025-11-30
4875,319,202.34,2026-06-25
4876,42,425.63,2026-01-04
4877,169,428.05,2026-03-05
4878,7,241.82,2025-10-03
4879,401,335.52,2026-01-16
4880,57,454.13,2026-06-05
4881,397,62.81,2026-01-11
4882,198,254.43,2026-05-03
4883,27,408.09,2025-10-27
4884,58,28.72,2026-06-04
4885,301,307.97,2026-02-03
4886,330,316.78,2025-11-24
4887,182,31.89,2026-06-22
4888,454,432.13,2026-01-31
4889,52,322.83,2026-01-29
4890,287,366.34,2026-02-16
4891,452,138.71,2026-07-10
4892,167,224.13,2026-06-19
4893,144,33.8,2026-01-12
4894,422,364.38,2025-09-12
4895,353,337.34,2025-10-25
4896,504,14.63,2025-09-05
4897,394,363.87,2026-06-24
4898,69,461.93,2026-08-13
4899,407,385.71,2025-10-03
4900,270,468.6,2025-12-26
4901,208,38.24,2026-08-27
4902,136,229.66,2025-11-01
4903,176,477.33,2025-09-24
4904,411,105.3,2026-06-06
4905,82,58.81,2026-05-01
4906,169,234.81,2026-04-24
4907,168,340.63,2026-07-29
4908,433,5.23,2025-09-23
4909,326,122.8,2026-04-21
4910,354,70.52,2026-05-21
4911,459,191.11,2026-05-01
4912,304,41.8,2026-03-11
4913,173,157.01,2025-12-19
4914,145,432.96,2026-01-27
4915,45,432.74,2026-05-09
4916,283,486.67,2026-03-23
4917,463,145.96,2025-12-22
4918,105,106.42,2026-05-31
4919,146,202.19,2026-07-31
4920,512,453.0,2025-09-04
4921,192,335.3,2025-12-13
4922,95,42.21,2026-03-14
4923,187,439.7,2026-08-04
4924,430,55.66,2026-05-16
4925,504,89.95,2026-02-12
4926,449,393.28,2025-11-16
4927,238,120.76,2026-03-20
4928,118,437.99,2026-06-17
4929,327,424.8,2026-04-28
4930,461,207.17,2026-05-15
4931,439,480.08,2026-07-23
4932,122,204.38,2026-06-15
4933,413,229.52,2026-01-28
4934,415,431.15,2025-11-13
4935,16,261.55,2025-12-21
4936,148,-185.72,2025-09-15
4937,185,46.75,2026-01-02
4938,164,115.83,2026-05-25
4939,375,47.66,2026-05-30
4940,459,12.34,2025-10-18
4941,415,468.84,2026-08-31
4942,179,286.87,2025-12-14
4943,336,41.01,2025-10-05
4944,41,286.09,2026-03-22
4945,275,280.98,2026-03-11
4946,296,121.43,2026-06-06
4947,163,392.76,2025-10-30
4948,339,67.8,2025-09-12
4949,236,400.2,2026-06-20
4950,257,332.85,2026-04-06
4951,134,256.14,2025-11-29
4952,68,152.58,2026-06-12
4953,463,325.4,2026-05-25
4954,37,314.9,2026-08-29
4955,366,349.16,2025-10-12
4956,412,462.21,2025-09-23
4957,192,226.55,2026-01-16
4958,282,17.98,2026-04-19
4959,66,193.32,2026-01-09
4960,473,361.11,2025-09-19
4961,394,249.97,2026-04-28
4962,447,273.28,2025-10-17
4963,158,255.37,2025-12-20
4964,201,419.34,2026-05-29
4965,326,249.48,2026-02-14
4966,191,-342.37,2026-08-27
4967,378,342.76,2026-06-23
4968,31,30.68,2026-08-29
4969,400,333.47,2026-03-28
4970,468,193.56,2026-07-26
4971,128,286.75,2026-04-19
4972,181,88.12,2026-03-16
4973,384,390.3,2026-04-07
4974,403,137.82,2026-01-08
4975,144,233.04,2025-12-15
4976,302,179.74,2026-06-16
4977,137,96.92,2026-05-21
4978,276,343.35,2026-05-06
4979,228,395.82,2026-05-21
4980,106,433.81,2026-03-11
4981,82,173.39,2025-12-01
4982,192,343.81,2025-12-30
4983,495,268.85,2026-04-03
4984,399,93.06,2026-06-30
4985,414,88.0,2026-01-12
4986,228,473.3,2025-10-07
4987,379,174.95,2026-05-20
4988,517,55.6,2026-07-02
4989,379,57.57,2025-10-01
4990,502,186.07,2025-09-24
4991,333,261.87,2026-07-24
4992,500,12.74,2026-02-23
4993,268,387.64,2026-02-12
4994,123,115.98,2026-01-15
4995,77,439.49,2026-03-13
4996,493,463.53,2026-04-05
4997,204,301.51,2026-03-10
4998,242,263.16,2026-01-24
4999,373,138.22,2025-12-07
5000,334,109.04,2026-03-03
2406,223,350.53,2026-05-29
3717,383,416.68,2026-02-24
881,412,141.33,2026-07-08
2677,450,58.8,2026-06-28
2686,399,253.42,2026-07-16
1658,341,389.67,2026-02-05
879,498,439.56,2026-09-01
1775,68,228.73,2026-08-02
1422,41,282.54,2025-11-07
3000,106,422.32,2026-03-26
1757,380,437.73,2026-08-07
3437,35,461.17,2026-07-29
3899,99,398.8,2026-04-11
4297,437,24.71,2026-06-10
798,398,456.78,2026-08-30
1951,274,318.79,2025-12-14
3492,520,485.53,2026-08-18
3665,200,361.39,2025-10-18
2600,190,36.43,2026-08-03
376,305,403.32,2026-04-08
132,394,231.13,2026-01-18
2178,502,498.27,2025-09-21
1227,208,437.01,2026-06-23
894,30,72.15,2026-03-27
2323,114,192.57,2026-04-24
